Maxim,Rykov,21.8.2054,Russia
Viktor,Sundberg,16.4.2052,Sweden
Matthías,Gíslasson,30.10.2054,Iceland
Jari,Vuorinen,13.10.2050,Finland
Markus,Berg,27.2.2056,Finland
Vlastimil,Bilek,21.12.2053,Czechia
Joel,Peltola,10.12.2052,Finland
Darko,Martinovic,10.8.2051,Slovenia
Andriy,Shved,11.6.2051,Ukraine
Nikita,Gimbatov,13.5.2052,Russia
Gabriel,Cochrane,28.3.2053,Canada
Tao,Rao,6.4.2056,China
Petter,Ludvigsen,1.6.2054,Norway
Darren,Stanisz,27.11.2053,Canada
Chris,Nowick,8.10.2051,United States
Martin,Kragh,27.1.2056,Denmark
Oleg,Romanov,15.10.2051,Russia
Alexis,Laplace,26.7.2051,France
Karol,Hiadlovský,8.8.2053,Slovakia
Danny,Kenny,28.8.2052,Canada
Matthew,Pitt,3.5.2052,Canada
Vladimirs,Savalnieks,25.5.2056,Latvia
Daniel,Florian,23.12.2055,Czechia
Timo,Wiederer,1.2.2053,Germany
Adrian,Hollenstein,20.3.2056,Switzerland
Dino,Kalinic,1.4.2056,United States
Martin,Hillestad,27.2.2055,Norway
Vladimir,Shagov,3.4.2051,Belarus
Robert,Molin,8.5.2053,Sweden
Kevin,Raffl,5.8.2056,Austria
Klaus,Fuchs,1.1.2056,Italy
Goran,Potocnik,4.6.2052,Slovenia
Marko,Pejic,25.1.2054,Finland
Sam,Russell,17.9.2055,United States
Reece,Juha,27.7.2052,Canada
Angelo,Gorianz,4.12.2055,Switzerland
Tyler,Gabriele,9.2.2051,United States
Steve,Fedun,29.10.2051,Canada
Paul,McIntosh,2.11.2053,United States
Luca,Steiner,12.10.2055,Sweden
Austin,Martin,13.1.2054,United States
Evan,Davies,4.8.2056,United States
Justin,Francis,22.4.2056,United States
Christian,Fuchs,5.3.2051,Canada
Rafael,de Assis,1.4.2056,Canada
Dawid,Szymanski,13.2.2055,Germany
Taylor,Daws,11.2.2051,Canada
Olivier,Lernout,8.8.2052,Canada
Bennett,Schmidt,6.5.2053,United States
Olivier,Beausoleil,13.9.2056,Canada
Troy,Sirman,30.5.2055,Canada
Olli,Nurmi,2.10.2050,Finland
Zebastian,Younan,10.7.2054,Sweden
Christoph,Lang,15.1.2056,Germany
Nick,Sarault,6.4.2051,Canada
Alex,Kivinen,28.3.2051,Finland
Jan,Molin,18.3.2054,Sweden
Sergei,Boyarintsev,18.11.2053,Russia
Wyatt,Tabakin,21.4.2051,United States
Silvan,Jaks,28.3.2053,Switzerland
Tony,Winfree,10.1.2054,United States
Evan,Blackburn,7.2.2052,Canada
Bradley,Durand,14.1.2051,Canada
Brett,Lamoureux,30.12.2052,United States
Mauro,Nyffeler,24.11.2052,Switzerland
Jakob,Löf,9.9.2053,Sweden
Connor,Auger,15.5.2053,Canada
Scott,Manley,23.7.2051,United States
Kevin,Sjodin,6.3.2054,Sweden
Robert,Karjalainen,31.1.2054,Finland
Alex,Bourgault,28.10.2055,Canada
Ryan,Whynot,2.7.2056,Canada
Jesse,Hamilton,10.7.2053,United States
Chris,Knight,22.11.2053,United States
Stefan,Dragicevic,7.2.2053,Canada
Nathan,Criel,23.1.2053,Canada
Francis,Rusk,10.10.2051,Canada
Jussi,Vuorinen,8.7.2054,Finland
Robbie,Dhillon,8.11.2051,United States
Georgi,Mitsakov,16.10.2054,Russia
Justin,Croston,9.3.2055,United States
Ryan,Taulien,24.7.2053,United States
Garrett,Parker,7.9.2052,United States
Jeff,Fuller,14.1.2054,Canada
Evan,Fawcett,22.8.2056,United States
Eric,Winkler,16.1.2055,Germany
Kolton,Appiah,21.11.2052,Canada
Dustin,Abate,1.1.2051,United States
Evariste,Charbonneau,9.10.2055,Canada
Simão,Almeida,27.1.2053,Canada
Sergei,Gusev,15.12.2052,Russia
Grant,Stuart,5.7.2052,United States
Claude,Dupont,5.10.2054,Canada
Fredrik,Karlsson,16.6.2056,Finland
Ben,Johnston,14.2.2055,United States
Steven,Avramidis,29.9.2055,United States
Evgeny,Platonov,30.12.2050,Belarus
Emil,Norén,6.7.2056,Sweden
Alexander,Polyakov,3.11.2054,Russia
Andrew,De Thomasis,30.3.2052,Canada
Zach,Kennedy,30.10.2053,United States
Iván,Marinelli,5.7.2052,Canada
Todd,Robertson,7.4.2053,Canada
Steven,Favarin,4.7.2053,Canada
Sean,Leone,3.5.2051,United States
Keith,Dodero,21.6.2054,United States
Boris,Muminovic,12.8.2056,Canada
Luka,Stojanovic,8.4.2053,Slovenia
Garrett,Manley,15.8.2051,United States
Frantisek,Marek,31.8.2053,Czechia
Lukás,Pardavý,23.10.2050,Slovakia
Sem,Vloemans,23.1.2053,Canada
Brendan,Davis,16.12.2051,Canada
Alex,Carzo,1.6.2051,United States
Veli-Matti,Kinnunen,20.2.2056,Finland
Jake,Dugandzic,31.7.2056,Canada
Oliver,Blackburn,16.10.2051,Canada
Matt,Petryk,26.7.2052,Canada
Nélson,Alves,6.7.2053,Canada
Vojtech,Kindl,3.9.2054,Czechia
Taylor,O'Keefe,23.11.2050,Canada
Luka,Bouchard,7.4.2052,United States
Kasper,Pedersen,1.7.2053,Denmark
Marat,Popov,20.5.2055,Russia
Roger,Svensson,9.5.2056,Sweden
Steven,Frey,13.3.2055,Switzerland
Wyatt,Matarazzo,15.6.2051,United States
Vyacheslav,Petrov,17.2.2055,Russia
Nikita,Alexandrov,26.4.2051,Russia
Thomas,Schweinsteiger,25.2.2052,Germany
Simo,Ketonen,30.12.2052,Finland
Claudiu,Popa,20.4.2056,Canada
Donatien,Langlois,24.2.2056,Canada
Chase,Trivigno,2.5.2051,United States
Hugo,Bäckström,3.3.2052,Sweden
Max,Kelly,22.8.2052,Sweden
Karol,Prusak,4.7.2054,Czechia
Raphaël,Tremblay,16.10.2053,Canada
Vladimir,Iliev,14.4.2054,Slovakia
Aleksejs,Laizans,16.4.2051,Latvia
Robin,Parsons,18.10.2051,Canada
Alexey,Kudryashov,25.2.2051,Russia
Jamie,Schulz,16.8.2053,United States
Jérémy,Durand,1.10.2051,Canada
Gabriel,Harrysson,16.2.2055,Sweden
Kevin,Cohen,24.11.2052,United States
Nikolaus,Thonhofer,2.12.2051,Austria
Tyler,Bednard,29.1.2053,United States
Dom,Chaulk,24.12.2051,Canada
Tero,Tainio,18.2.2052,Finland
Jason,Oglevie,5.9.2056,United States
Brock,Kirovski,22.9.2050,United States
Pascal,Blanchard,8.3.2054,France
Anthony,Howden,20.11.2054,Canada
Tim,Adams,15.2.2054,Sweden
Kevin,Abstreiter,6.12.2051,Germany
Konstantin,Vaganov,24.7.2055,Russia
Austin,Cottam,5.12.2051,Canada
Vegard,Strand,18.9.2055,Norway
Vincent,Hischier,1.1.2056,Switzerland
Thomas,McMillen,5.12.2054,Canada
Greg,Ederer,23.11.2051,United States
Patrik,Andersson,22.7.2055,Sweden
Cole,Mailhot,20.4.2055,Canada
Matt,Kalinski,8.10.2051,Canada
Eetu,Popovitch,19.5.2053,Finland
Darien,Magnes,21.12.2051,Canada
Kyle,Nakajima-Farran,2.2.2055,Canada
Alex,Meloche,13.10.2053,Canada
David,Valenta,24.5.2051,Czechia
Wilfried,Lacazette,28.3.2055,Canada
Patrick,Björkman,15.2.2051,Sweden
Julien,Lagrou,2.7.2052,Canada
Andrea,Baldini,17.2.2052,Italy
Morgan,Murray,2.9.2052,Canada
Vladislav,Belov,1.12.2051,Russia
Braxton,Manabat,1.6.2055,United States
Andrei,Moiseyev,18.1.2051,Russia
Dominik,Mezlik,2.11.2051,Czechia
Logan,Munoz,11.10.2051,Canada
Frédéric,Blanc,21.9.2052,Canada
Jesse,Pälve,18.3.2051,Finland
Gabriel,Deveaux,2.4.2054,Canada
Marlon,Moraes,2.9.2052,Canada
Riley,Page,25.3.2056,Canada
Lauri,Ratnikov,8.7.2055,Finland
Ivo,Ekström,18.11.2053,Sweden
Max,Hobbs,1.1.2055,United States
Ben,Morris,16.11.2051,United States
Sasha,Collins,16.4.2053,Canada
Linus,Garpenlöv,17.8.2051,Sweden
Chris,McCulloch,11.9.2051,Canada
Milan,Peric,26.6.2055,Canada
Caleb,Patrick,21.6.2054,United States
Jake,Auger,15.10.2050,Canada
Matti,Pietilä,9.4.2051,Finland
Georgi,Dyulgerov,24.5.2053,Russia
Jakub,Lunter,4.12.2051,Slovakia
Jonathan,Vandermersch,28.10.2050,Canada
Alexandr,Baranov,28.5.2054,Belarus
Jonathan,Allen,8.9.2055,Canada
Jakub,Stoklasa,8.7.2056,Czechia
Felix,Soderberg,4.12.2054,Sweden
Joel,Steen,18.11.2054,Sweden
Artur,Bylina,13.4.2052,Belarus
Janez,Simic,10.5.2051,Slovenia
Oliver,Munro,10.11.2052,Canada
Alex,Mawith,17.8.2055,Canada
Paul,Hackett,3.9.2056,Canada
Esteban,Ibarra,7.10.2053,Canada
Christian,Herzog,3.5.2055,Canada
Mikael,Persson,27.8.2052,Sweden
Doug,Matthews,12.7.2052,United States
Mykyta,Koval,19.8.2054,Ukraine
Tomás,Matousek,20.7.2055,Slovakia
Alex,Wilkinson,20.9.2054,Australia
Connor,Gibson,8.3.2053,United States
Edgars,Timofejevs,9.6.2055,Finland
Stephane,Ross,18.3.2053,Canada
Dmitry,Rodionov,6.9.2052,Russia
Alen,Lindpere,21.4.2054,Finland
Maximilian,Burgstaller,27.1.2055,Austria
Jonas,Claesson,1.5.2054,Sweden
Jore,Van Langendonck,12.12.2053,Belgium
József,Kiss,26.3.2053,Hungary
Dong,Bai,23.5.2055,China
Clint,Zarbo,11.9.2051,United States
Eirik,Røed,30.6.2051,Norway
Alberto,Ceccarelli,19.12.2052,Canada
Gino,Heller,5.3.2051,Germany
Carlos,Moreno,10.12.2051,Mexico
Elhan,Sokolov,6.5.2052,Serbia
Andrei,Popov,18.5.2054,Russia
Mike,Sill,11.6.2053,Canada
Aleksandrs,Blumbergs,11.6.2051,Latvia
Martin,Starý,14.9.2051,Czechia
Justin,Lenz,19.4.2056,Germany
Alexandr,Startsev,7.9.2052,Russia
Ryan,Parfeniuk,10.3.2054,Canada
Travis,Kemp,18.7.2051,United States
Dominic,Stafford,28.4.2053,United States
Emils,Ivanovs,18.2.2052,Latvia
Alec,Saolele,10.3.2052,New Zealand
Ricardo,Weibel,20.4.2054,Switzerland
Jay,Fowler,17.4.2054,United States
Vesa,Köse,22.4.2053,Finland
Davy,Van Acker,28.12.2052,Belgium
Alexander,Cook,27.4.2052,Canada
Miguel,Marie,15.1.2053,France
Alexander,Solbakken,25.8.2053,Sweden
Harrison,Blum,21.8.2054,Switzerland
Doyle,Monfredo,12.5.2055,United States
Dale,McCall,26.9.2054,United States
Ben,Mitchell,14.3.2055,United States
Valery,Pronin,11.7.2053,Russia
Jirí,Rousek,9.10.2051,Czechia
Tommy,Frøshaug,14.3.2053,Norway
Stanislav,Alexandrov,8.8.2052,Russia
Mindaugas,Cesnauskis,1.11.2055,Lithuania
Matthias,Hofmann,14.3.2054,Germany
Hermann,Gíslason,21.2.2054,Iceland
Martin,Petrous,10.7.2055,Czechia
Filip,Mikula,9.4.2056,Finland
Ivan,Tanzharikov,23.8.2051,Kazakhstan
Maxim,Kudrna,26.8.2051,Slovakia
Marek,Cech,10.7.2055,Czechia
Rob,Watkins,12.3.2055,Canada
Zoran,Santini,11.5.2054,Croatia
Alexander,Naumov,22.9.2050,Russia
Filip,Lukac,24.12.2050,Slovakia
René,Ludwig,28.1.2052,Germany
Mike,Bastian,18.9.2055,Canada
Orlando,Godinho,22.7.2052,Canada
Takashi,Nakajima,6.6.2055,Japan
Jan,Eskildsen,9.4.2053,Denmark
Sebastian,Bryngelsson,24.3.2054,Sweden
Tanner,Thompson,11.2.2055,Canada
Alex,Ogararu,22.6.2052,Romania
Tim,Hoyle,1.4.2054,Canada
Bojan,Milovanovic,4.5.2056,Slovenia
Ivan,Chistyakov,16.9.2054,Russia
Gary,Fleming,9.2.2056,Great Britain
Gordon,Van Oekel,23.4.2055,United States
Matias,González,4.2.2052,Finland
Dale,Ross,14.4.2055,United States
Matthew,Howes,22.4.2055,New Zealand
Derrick,Snyder,1.8.2055,Canada
Théo,Leca,8.9.2053,France
Nathan,Wheeler,24.6.2055,Canada
Zachary,Ernst,1.1.2051,United States
Stefan,Savic,13.4.2055,Sweden
George,Baird,29.4.2052,United States
Jordy,Sylla,27.11.2051,Netherlands
Kari,Häppölä,24.10.2051,Finland
Phil,Pellerin,26.11.2053,Canada
Dmitri,Rodionov,23.7.2053,Russia
Guðmann,Hauksson,9.3.2054,Sweden
Adolphe,Robichaud,19.4.2056,Canada
Fabian,Wyss,7.12.2051,Switzerland
Danny,Nilsen,30.3.2055,United States
Samu,Saarenpää,24.11.2051,Finland
David,Masín,24.9.2053,Czechia
Fabian,Gerber,24.8.2053,Sweden
Tapani,Timonen,12.8.2056,Finland
Michael,Rugholm,24.6.2053,Sweden
Nikita,Pavlenko,9.3.2051,Russia
Atilla,Yena,10.7.2055,Canada
Marcel,Martens,25.6.2053,Germany
Matthew,Curti,24.11.2050,United States
Leon,Förster,18.4.2056,Germany
Vladislav,Gareyev,28.2.2051,Russia
Stuart,Brosque,21.12.2050,Australia
Emile,Topping,2.7.2052,Canada
Patrick,Sikora,9.10.2054,Czechia
Franz,Frick,6.5.2053,Sweden
Joona,Karjalainen,28.9.2055,Finland
Remi,Johansen,3.2.2054,Canada
Mikhail,Glotov,11.9.2052,Russia
Sergei,Rogov,3.11.2052,Russia
Markus,Viitanen,13.6.2052,Finland
Igor,Kovacevic,19.8.2055,Canada
Alan,Carvalho,25.5.2054,Canada
Marc,Grimm,12.6.2056,Canada
Ricardo,Leguizamón,8.4.2053,Canada
Alexander,Berni,1.9.2051,Switzerland
Tae-Min,Jung,16.9.2054,South Korea
Martin,Oravec,26.6.2055,Sweden
Filipp,Sidorenko,16.1.2052,Russia
Ilja,Prohorenkovs,12.4.2056,Latvia
Trevor,Virtue,2.7.2054,United States
Michael,Cooper,22.9.2054,Finland
Fabian,Schmutz,23.1.2053,Switzerland
Zach,Knight,5.12.2051,United States
Thiago,Meira,5.8.2054,Canada
Frederik,Lerager,21.1.2054,Denmark
Nicklas,Christensen,8.12.2052,Denmark
Leonard,Power,6.3.2055,Canada
Alexander,Mikhailis,16.11.2055,Kazakhstan
Kai Erik,Knudsen,15.4.2052,Norway
Baggio,Watson,9.5.2054,United States
Kamil,Mikolajczak,31.8.2055,Poland
Giuseppe,La Rocca,28.10.2055,Italy
Marco Antonio,Vázquez,26.5.2053,Spain
Joonas,Lindpere,10.3.2051,Estonia
Daniel,Schwegler,19.8.2053,Switzerland
Viktor,Johansson,2.12.2055,Norway
Vito,Ratelle,7.10.2054,Canada
Aleksejs,Romanovs,17.1.2055,Latvia
Jonas,Makitalo,23.7.2056,Sweden
Gianluca,Modica,15.11.2050,Italy
Henri,Koskela,12.3.2055,Finland
Christian,Huber,20.12.2054,Austria
Karim,Hofmann,25.2.2051,Switzerland
Max,Hargrove,27.12.2051,United States
Robert,Huna,30.9.2051,Slovakia
Vitaliy,Kudryavtsev,6.10.2051,Belarus
Frantisek,Látal,3.9.2056,Czechia
Michael,Bak,18.4.2055,Denmark
Bostjan,Koder,2.4.2055,Slovenia
Sergei,Melyakov,24.3.2051,Russia
Ali,Çetin,15.10.2053,Germany
Jean-Baptiste,Bénézet,29.12.2051,France
Thomas,Gnahoré,27.3.2053,Canada
Jack,Kelleher,20.7.2055,United States
Frédérik,Hopkins,9.4.2056,Canada
Mattia,Bonomi,19.3.2056,Canada
Fabian,Fernandes,5.1.2051,Switzerland
Paul,Andrews,11.10.2050,United States
Brett,Harder,20.2.2055,United States
Mario,Nagy,11.5.2052,United States
Jonathan,Johansen,9.4.2055,Canada
Austin,Fineman,20.10.2051,United States
Shayne,Mostrom,18.3.2051,United States
Uwe,Marx,9.2.2054,Germany
Luke,Titov,2.4.2056,Canada
Sorin,Ionita,1.10.2054,Canada
Guilherme,Martins,7.1.2054,Canada
Dirk,Schröder,26.12.2053,Germany
Chad,Hunter,6.5.2052,United States
Joe,Cannata,18.4.2051,United States
Martin,Johannessen,7.10.2053,Sweden
Mikhail,Lozhkin,30.11.2052,Russia
Marcus,Ståhl,24.1.2052,Sweden
Félix,Lefebvre,4.7.2055,Canada
Mauro,Siviero,8.4.2053,Canada
Ville,Lilja,20.10.2052,Finland
Dor,Ben-Moha,3.12.2054,Canada
Lucas,Britschgi,13.10.2053,Finland
Alex,Barry,1.5.2054,Switzerland
Artyom,Ivanov,7.10.2051,Russia
Patch,Frantti,6.3.2053,United States
Ryan,Brockman,20.10.2054,Canada
Martin,Conroy,24.8.2054,United States
Ivo,Ågren,13.10.2050,Sweden
Dante,Mangene,7.11.2055,United States
Tim,Müller,10.11.2055,Germany
Mitchell,Grant,17.11.2051,United States
David,Field,28.10.2053,United States
Félix,Lacombe,14.1.2055,Canada
Marcus,Aberg,10.1.2055,Sweden
Lauri,Määttä,4.1.2056,Finland
Daniele,Pisano,17.10.2053,Switzerland
Dario,Prusina,17.8.2053,Canada
Miroslav,Moravec,22.6.2051,Czechia
Cameron,Chisholm,10.10.2053,Canada
Kent,Corriveau,25.9.2052,Canada
Liam,Deslauriers,25.11.2055,United States
Marco,Woodbine,23.11.2052,Canada
Goran,Ciric,1.9.2054,Canada
Aaron,Draycott,25.9.2055,United States
Josh,LaFontaine,16.11.2055,Canada
Theodore,Hebert,24.5.2052,Canada
Rok,Djuric,10.1.2053,Slovenia
Markus,Järvinen,6.3.2052,Finland
Kristján Ómar,Kristjánsson,2.5.2056,Sweden
Dmitri,Brõlin,19.1.2056,Russia
Gary,Shinnie,22.12.2053,United States
Topias,Järvinen,18.6.2053,Finland
Julien,D'Agostino,20.9.2055,Canada
Carter,Crescenzi,19.8.2052,Canada
Marcel,in den Eng,17.8.2053,Canada
Evgeni,Tsonev,8.12.2055,Russia
Joakim,Åberg,29.7.2051,Sweden
Aldemar,Cloutier,11.2.2054,Canada
Sigurd,Pedersen,20.9.2052,Canada
Cristiano,De Angelis,25.5.2054,Canada
Luís,Rosa,9.10.2053,Canada
Vadim,Catinsus,29.1.2055,Russia
Johan,Jakobsen,25.11.2055,Norway
Lukás,Chovan,13.10.2055,Slovakia
Antonin,Novák,4.9.2054,Czechia
Frédéric,Barbero,25.12.2054,France
Terry,Crawford,28.8.2052,Canada
Martin,Wallner,4.1.2055,Sweden
Juan,Colinas,27.7.2056,United States
Garnik,Melkonyan,23.10.2053,Russia
Jean-Sébastien,Gazzola,12.12.2053,Canada
Dante,Beauregard,23.11.2054,Canada
Olexiy,Kucher,9.3.2055,Canada
Edson,de Mello,5.8.2054,Canada
Henrik,Hult,23.3.2051,Sweden
Jack,Adams,12.9.2055,United States
Simen,Elvenes,23.11.2054,Sweden
David,Cesarz,17.3.2053,United States
Samuel,Lampérier,16.9.2051,Canada
Ty,Tremblay,19.4.2056,United States
Hugo,Guzmán,19.2.2052,Canada
Marko,Lebar,15.9.2053,United States
Adam,Kána,15.1.2051,Czechia
Johnny,Pedersen,24.8.2055,Denmark
Yair,Goldberg,7.4.2056,United States
Cédric,Chartier,3.1.2052,United States
Ales,Cermák,1.4.2051,Czechia
Daniel,Goc,20.3.2055,Finland
Antoine,Guerin,27.2.2054,Canada
James,Walker,11.9.2055,Canada
Stephen,McMonagle,24.6.2056,United States
Luis,Herrera,4.8.2053,United States
Marco,Scotti,21.2.2053,Italy
Peter,Goldhar,10.4.2055,Canada
Romeo,Pavlic,31.10.2053,Canada
Dom,Westgard,10.4.2054,Canada
Eric,Lowry,13.7.2056,United States
Marty,Dolan,7.3.2056,Canada
Allan,Choinière,30.10.2054,Canada
Andrei,Obukhov,20.7.2054,Germany
Luca,Büchel,29.10.2055,Canada
Daniel,Gerber,1.5.2055,Switzerland
Jaakko,Mikkola,17.7.2056,Finland
Matthew,Bernal,1.3.2054,United States
Aldemar,Rippon,23.12.2055,Canada
Troy,Briére,1.9.2053,Canada
David,Fischer,29.12.2054,Switzerland
Ivan,Ramos,10.5.2053,United States
Ryley,Clark,18.10.2054,Canada
Tom,Gibson,14.9.2054,Finland
Jean-Claude,Perrin,30.7.2055,Canada
Christopher,Johnson,23.12.2055,United States
Jimmie,Käck,4.2.2052,Sweden
Manuel,Lindner,20.12.2051,Austria
Josh,Grisé,8.2.2053,Canada
Frederic,Dallaire,6.3.2055,Canada
Kirk,Warner,4.10.2053,Canada
Emil,Chenkov,4.2.2053,Finland
Henri,Sillanpää,17.7.2055,Finland
Tomás,Schulmeister,26.8.2054,Czechia
Tim,Tourigny,12.12.2050,Canada
Jackson,Russell,13.8.2056,Canada
Reginaldo,Lopes,22.9.2055,Canada
Emin,Äsädov,6.11.2054,Russia
Vladyslav,Gaydarzhy,6.5.2056,Canada
Koby,Kim,10.4.2054,United States
Andrei,Tcaci,13.9.2056,Russia
Brennan,Barnett,10.12.2054,United States
Miguel,Ruiz,27.12.2055,Sweden
Michael,Moore,24.4.2054,United States
Tanel,Masitsev,4.7.2056,Finland
Bennett,Kulevich,17.1.2056,United States
Danny,Gerace,31.7.2056,United States
Robert,Janik,23.4.2053,United States
Josh,Massicotte,7.4.2056,Canada
Sergey,Sidorenko,30.8.2054,Russia
Andy,Gordeev,4.9.2053,Canada
George,Bérubé,23.12.2051,Canada
Sergei,Kashkar,22.12.2053,Belarus
Paul,Dupuis,3.1.2056,Canada
Lukas,Kosecký,9.5.2055,Slovakia
Kirill,Gonchar,25.10.2054,Russia
Gregg,Cleary,17.8.2055,United States
Aksel,Nilsen,27.11.2051,United States
Zachary,Marchment,18.5.2056,Canada
Sebastian,Binder,18.2.2055,Canada
Thomas,Grant,22.12.2053,Sweden
Coale,Russell,12.5.2055,United States
Clint,Canestra,27.10.2051,United States
Henrik,Holmén,30.10.2050,Sweden
Arturs,Cipruss,20.2.2053,Latvia
Alex,Benito,20.11.2054,Canada
Janus,Rasmussen,2.12.2052,Sweden
Ryan,Völlmin,30.9.2050,United States
René,Fechner,10.11.2053,Germany
Calin,Andone,23.9.2054,Canada
Angel,Petrov,4.2.2053,Russia
Dan,Laliberté,4.8.2054,Canada
Ludvig,Nyström,6.2.2053,Sweden
Aniello,Vitiello,15.11.2055,Canada
Brandon,Frank,6.11.2054,United States
Patrick,Wieser,26.7.2052,Finland
Vladimir,Platonov,16.1.2056,Belarus
Jordan,Wray,18.10.2055,Canada
Henrik,Moe,3.2.2054,Norway
Jamie,Sanford,28.2.2055,Canada
Aron,Jónasson,30.12.2053,Sweden
Calvin,Dickson,19.6.2053,Great Britain
Cole,Danze,21.9.2054,United States
Marco,Curci,25.9.2055,United States
Sergiy,Yurchenko,11.11.2055,Ukraine
Santeri,Mäkelä,17.6.2052,Finland
Min-Woo,Jung,22.2.2053,South Korea
Michele,Siligardi,12.3.2053,Italy
Rob,Toal,7.5.2056,United States
Marc,Darko,3.2.2051,Austria
Sergei,Valtna,24.9.2053,Estonia
Thomas,Winkler,25.5.2051,Switzerland
Igor,Alexandrov,22.3.2056,Russia
Art,Garteig,16.4.2055,Canada
Anatoli,Amirov,25.6.2051,Russia
Andrey,Litvinko,2.1.2053,Russia
Gabriel,Georgescu,12.9.2053,Canada
Björn,Huiberts,12.8.2056,Sweden
Philip,Zimmermann,20.12.2051,Germany
Mat,Randle,8.11.2052,United States
Daniel,Andreassen,21.12.2051,Norway
Martin,Gytkjær,2.10.2055,Denmark
José Carlos,Juan,12.7.2054,Spain
Christer,Holmvik,28.1.2054,Sweden
Adrian,Särenborg,4.1.2051,Sweden
Matteo,Vrenna,16.6.2055,Italy
William,Wiklander,9.12.2050,Canada
Benoît,Roach,27.8.2054,Canada
Nikita,Botoss,21.6.2053,Latvia
Davids,Grigors,30.4.2053,Latvia
Igor,Mucha,20.2.2053,Slovakia
Yan,Nieto,5.10.2054,United States
Lukás,Rutar,10.3.2053,Czechia
Rastislav,Petrás,27.4.2053,Slovakia
Panu,Kyllönen,9.8.2053,Finland
Sylvain,DeKeyser,5.11.2055,United States
Robert,Bumbescu,23.9.2054,Finland
Garrett,Wolf,14.10.2054,United States
Carlos,Hernández,29.4.2054,United States
Todor,Temenuzhkov,16.10.2054,Russia
Gabriel,Menard,15.2.2056,Canada
Alexis,Crete-Belzile,1.6.2054,Canada
Rune,Rindarøy,23.1.2053,Norway
Tadas,Kisla,6.7.2054,Lithuania
Kimmo,Forsström,23.10.2054,Finland
Kasper,Balle,10.2.2055,Finland
Sergejs,Laizans,28.8.2055,Latvia
Stepán,Zizka,21.10.2051,Czechia
Peter,Paukovcek,10.8.2052,Slovakia
Lucian,Stan,14.7.2054,Romania
Volodymyr,Fedorchuk,17.1.2052,Ukraine
Brady,Bertrand,9.8.2051,Canada
Andres,Ojamaa,8.7.2055,Canada
Luca,Nyffeler,27.8.2052,Switzerland
Arkadi,Mkrtchyan,16.4.2055,Russia
Marek,Gladysz,12.2.2056,Poland
Adam,Hynek,9.10.2054,Czechia
Anthony,Butcher,17.4.2055,United States
Kirill,Aliev,10.2.2055,Russia
Alberto,Volpe,17.12.2055,Canada
Vjaceslavs,Blumbergs,7.2.2051,Latvia
Tomás,Sykora,2.6.2053,Czechia
Oleg,Atamanchuk,2.10.2053,Russia
Jonas,Baumgart,22.3.2051,Germany
Johan,Thorén,14.12.2051,Sweden
Viktor,Szilágyi,21.3.2056,Sweden
Jakub,Havlík,14.5.2052,Czechia
Tuukka,Hyvärinen,26.11.2053,Finland
Julian,Kühn,2.11.2050,Germany
Vladimír,Müller,17.6.2056,Czechia
Luka,Medic,15.10.2054,Serbia
Michael,Turnbull,28.6.2053,Sweden
Joe,Molloy,20.4.2056,Canada
Reilly,Fréchette,6.9.2052,Canada
Kuanysh,Zhumaskaliev,10.7.2054,Kazakhstan
Matias,Markkanen,25.5.2051,Finland
André,Bjørkli,14.9.2055,Norway
Michael,Rose,10.11.2053,Canada
Christophe,Cygan,1.2.2055,France
Igor,Sculac,15.8.2052,Slovenia
Bruno,Devin,10.8.2054,Germany
Jeremy,Nordstrom,27.5.2056,United States
Petr,Demel,11.5.2053,Russia
Gustavo,Muñoz,24.9.2052,Mexico
Patrik,Kauhanen,15.4.2056,Finland
Matt,Mercer,12.1.2056,United States
Frankie,Whatman,10.7.2055,United States
Steffen,Hvilsom,9.8.2051,Denmark
Marcos,Shahgeldyan,27.3.2054,Russia
Kristoffer,Østby,4.11.2053,Denmark
Alberto,Mendes,14.9.2054,Canada
Alessio,Altorfer,29.5.2053,Switzerland
Ulf,Anderberg,2.12.2053,Sweden
Alex,Labonté,7.10.2051,Canada
Danny,Figueroa,27.10.2054,Belgium
Michael,Almer,8.9.2051,Austria
Jakub,Ihnacak,17.1.2055,Czechia
Massimo,Rodríguez,29.5.2054,Switzerland
Mikhail,Rylov,14.1.2053,Russia
Tony,Johnston,4.6.2053,United States
Gábor,Tóth,10.6.2051,Hungary
Ante,Radojkovic,3.2.2055,Croatia
Michael,Milardovic,25.4.2056,Australia
Stephane,Dubé,21.9.2050,Canada
Jean-Francois,Chingford,28.9.2055,Canada
Sergiy,Yakovenko,28.4.2056,Canada
Jurgis,Grauze,24.5.2052,Latvia
Alexis,Hovhannisyan,15.12.2052,Canada
Pavel,Kondratjev,18.7.2053,Russia
Philippe,Phelan,29.1.2052,Canada
Moussa,Koeman,14.5.2056,Netherlands
Adama,Dielna,30.7.2055,Canada
Alexander,Siedem,25.12.2052,United States
Matt,Gray,3.10.2051,Great Britain
Vladislav,Raave,18.11.2055,Russia
Jorge,González,22.10.2052,Canada
Luka,Rodman,17.9.2054,Canada
Christian,Docken,17.1.2056,United States
Magnus,Jørgensen,19.5.2052,Denmark
Steven,Shore,3.6.2054,United States
Nathan,Walker,6.4.2053,United States
Brent,Allen,9.9.2055,Canada
Matthías,Helgason,25.11.2050,Iceland
Ali,Antipov,15.5.2056,Russia
